val;sav
0.867720465890183;b_15_11
0.8722961730449251;b_15_11
0.872712146422629;b_15_11
0.872712146422629;b_15_11
0.8743760399334443;b_15_11
0.8739600665557404;b_15_11
0.8756239600665557;b_15_11
0.8714642262895175;b_15_12
0.8764559068219634;b_15_12
0.8735440931780366;b_15_12
0.8718801996672213;b_15_12
0.8698003327787022;b_15_12
0.8735440931780366;b_15_12
0.8760399334442596;b_15_12
0.8664725457570716;b_15_12
0.8722961730449251;b_15_12
0.8756239600665557;b_15_12
0.8714642262895175;b_15_13
0.8756239600665557;b_15_13
0.8735440931780366;b_15_13
0.8714642262895175;b_15_13
0.8698003327787022;b_15_13
0.8735440931780366;b_15_13
0.8756239600665557;b_15_13
0.8660565723793677;b_15_13
0.8722961730449251;b_15_13
0.8756239600665557;b_15_13
0.8377703826955075;b_17_1
0.8261231281198004;b_17_1
0.8386023294509152;b_17_1
0.8277870216306157;b_17_1
0.8302828618968386;b_17_1
0.8302828618968386;b_17_1
0.829450915141431;b_17_1
0.8286189683860233;b_17_1
0.8290349417637272;b_17_1
0.8336106489184693;b_17_1
0.8331946755407654;b_17_2
0.8257071547420965;b_17_2
0.8282029950083195;b_17_2
0.8298668885191348;b_17_2
0.8282029950083195;b_17_2
0.8302828618968386;b_17_2
0.8248752079866889;b_17_2
0.8302828618968386;b_17_2
0.8244592346089851;b_17_2
0.8298668885191348;b_17_2
0.8331946755407654;b_17_3
0.8257071547420965;b_17_3
0.8282029950083195;b_17_3
0.8298668885191348;b_17_3
0.8282029950083195;b_17_3
0.8302828618968386;b_17_3
0.8248752079866889;b_17_3
0.8302828618968386;b_17_3
0.8244592346089851;b_17_3
0.8298668885191348;b_17_3
0.846089850249584;b_17_4
0.8456738768718802;b_17_4
0.8406821963394343;b_17_4
0.8410981697171381;b_17_4
0.8469217970049917;b_17_4
0.8452579034941764;b_17_4
0.8361064891846922;b_17_4
0.8440099833610649;b_17_4
0.8440099833610649;b_17_4
0.8481697171381032;b_17_4
0.846089850249584;b_17_5
0.8456738768718802;b_17_5
0.8406821963394343;b_17_5
0.8410981697171381;b_17_5
0.8469217970049917;b_17_5
0.8452579034941764;b_17_5
0.8361064891846922;b_17_5
0.8440099833610649;b_17_5
0.8440099833610649;b_17_5
0.8481697171381032;b_17_5
0.8710482529118136;b_17_6
0.8764559068219634;b_17_6
0.8739600665557404;b_17_6
0.8735440931780366;b_17_6
0.8706322795341098;b_17_6
0.8781198003327787;b_17_6
0.8806156405990017;b_17_6
0.8781198003327787;b_17_6
0.8718801996672213;b_17_6
0.8685524126455907;b_17_6
0.8710482529118136;b_17_7
0.8764559068219634;b_17_7
0.8739600665557404;b_17_7
0.8735440931780366;b_17_7
0.8706322795341098;b_17_7
0.8781198003327787;b_17_7
0.8806156405990017;b_17_7
0.8781198003327787;b_17_7
0.8718801996672213;b_17_7
0.8685524126455907;b_17_7
0.8739600665557404;b_17_8
0.8681364392678869;b_17_8
0.8714642262895175;b_17_8
0.8743760399334443;b_17_8
0.8706322795341098;b_17_8
0.8739600665557404;b_17_8
0.870216306156406;b_17_8
0.8747920133111481;b_17_8
0.8731281198003328;b_17_8
0.877287853577371;b_17_8
